gene_id,pyrE-1,pyrE-2,rosR-1,rosR-2,rosR-3,rosR-4
HFX_RS11980,2904,3833,2848,3896,3435,2857
HFX_RS11985,1385,767,582,579,514,495
HFX_RS11990,746,374,482,715,507,490
HFX_RS11995,1008,623,942,1030,727,775
HFX_RS12000,1616,1159,1553,1693,1297,1259
HFX_RS12005,1837,1515,1404,1841,1539,1462
HFX_RS12010,53,42,33,49,30,54
HFX_RS12015,262,102,112,173,133,122
HFX_RS12020,289,158,168,165,161,176
HFX_RS12025,1639,2537,1548,1845,1694,1677
HFX_RS12030,1958,2995,2876,3633,2994,2416
HFX_RS12035,5865,2672,4021,5066,4179,3951
HFX_RS12040,825,345,561,598,496,528
HFX_RS12045,293,73,207,244,160,216
HFX_RS12050,1656,934,1022,1210,1112,1070
HFX_RS12055,1535,348,216,275,315,354
HFX_RS12060,12227,13256,8624,12055,10923,9434
HFX_RS12065,15679,4543,12988,19373,16415,13033
HFX_RS12070,26129,15448,27961,38528,30373,25453
HFX_RS12075,79,10,43,78,78,28
HFX_RS12080,1347,402,608,787,701,685
HFX_RS12085,3643,2603,2106,2545,2162,2113
HFX_RS12090,4749,3639,2758,3506,2687,2732
HFX_RS12095,1080,1116,902,1103,905,898
HFX_RS12100,1190,1081,885,943,854,863
HFX_RS12105,2082,845,1150,1309,1145,1142
HFX_RS12110,251,110,103,125,131,131
HFX_RS12115,17483,4117,11106,12396,12528,11195
HFX_RS12120,2618,3061,2656,3276,2814,2476
HFX_RS12125,28746,18888,28694,32398,28024,24943
HFX_RS12130,2095,544,1230,1278,1086,1104
HFX_RS12135,8713,2396,6248,6184,5847,5646
HFX_RS12140,808,864,560,576,628,542
HFX_RS12145,40243,21954,27513,36647,34239,31117
HFX_RS20510,35,11,21,29,30,35
HFX_RS12150,2163,1674,1419,1826,1603,1461
HFX_RS12155,276,164,118,263,247,154
HFX_RS12160,1519,211,552,814,778,688
HFX_RS12165,5267,828,2391,2712,2422,2259
HFX_RS12170,1903,1403,910,1168,1196,1044
HFX_RS12175,277,68,96,119,101,95
HFX_RS12180,679,146,245,312,301,282
HFX_RS12185,83,36,33,47,47,39
HFX_RS12190,7604,5326,7567,8859,7847,7514
HFX_RS12195,2773,1309,1573,2097,1729,1740
HFX_RS12200,966,1942,837,1195,981,855
HFX_RS12205,2434,193,1199,2055,1780,1901
HFX_RS12210,13747,2698,8494,10463,9559,8908
HFX_RS12215,31838,55165,23179,28644,25173,22169
HFX_RS12220,14219,29499,10090,12156,10198,9357
HFX_RS12225,2395,4117,1305,1315,1247,1212
HFX_RS12230,2315,1617,1547,1762,1492,1471
HFX_RS12235,1016,503,576,699,696,587
HFX_RS12240,485,218,294,297,289,298
HFX_RS12245,3415,1445,2133,2424,2126,2104
HFX_RS12250,1405,339,930,920,914,913
HFX_RS12255,2545,4896,2598,3581,3310,2657
HFX_RS12260,3219,5576,4079,5380,4421,3890
HFX_RS12265,1928,1797,2711,3102,2553,2260
HFX_RS12270,6914,9523,5441,6434,5358,5076
HFX_RS12275,828,647,1677,1701,1419,1477
HFX_RS12280,849,1095,757,810,756,706
HFX_RS12285,3803,4887,4044,4901,4202,3517
HFX_RS12290,2938,7394,2159,2824,2419,2147
HFX_RS12295,772,205,413,494,433,497
HFX_RS12300,1892,2933,2129,2713,1925,1918
HFX_RS12305,66,127,101,103,71,89
HFX_RS12310,729,455,521,611,524,531
HFX_RS19720,4913,2656,2830,4412,3660,3701
HFX_RS19725,3214,2740,3504,6393,4744,4791
HFX_RS12315,607,231,488,476,390,391
HFX_RS12320,161,48,140,156,128,109
HFX_RS12325,773,311,723,1012,830,751
HFX_RS12330,13469,7335,12237,18776,15008,14935
HFX_RS12335,65637,51724,26358,24284,18757,21202
HFX_RS12340,42956,28094,11858,12570,10164,11817
HFX_RS12345,6235,5384,6746,8112,6546,6616
HFX_RS12350,20374,17647,30271,32800,26162,25166
HFX_RS12355,9667,7282,10407,11140,10041,9223
HFX_RS12360,2127,1775,2588,2637,2209,2168
HFX_RS12365,6993,5625,7716,8009,6840,6579
HFX_RS12370,4475,1516,4047,4224,3864,3899
HFX_RS12375,1718,800,2291,2474,1838,2030
HFX_RS12380,455,216,516,534,371,481
HFX_RS12385,4114,1255,4157,4771,4056,3692
HFX_RS12390,3569,956,3579,3767,3325,3113
HFX_RS12395,1675,556,1456,1411,1442,1287
HFX_RS12400,11960,4515,9254,11897,10330,9675
HFX_RS12405,740286,56122,726474,785034,683939,692091
HFX_RS12410,5420,389,4577,6909,6062,5139
HFX_RS12415,1552,1404,1656,1742,1376,1455
HFX_RS12420,361,42,539,628,393,353
HFX_RS12425,1330,94,1798,1596,1082,1049
HFX_RS12430,1958,129,2115,2059,1689,1393
HFX_RS12435,2620,171,2063,2260,1892,1680
HFX_RS12440,148,70,71,113,88,61
HFX_RS12445,289,109,172,176,132,136
HFX_RS12450,922,265,427,355,323,316
HFX_RS12455,1102,159,250,292,220,232
HFX_RS12460,7794,350,857,784,729,725
HFX_RS12465,810,30,43,54,52,59
HFX_RS12470,4645,595,930,944,855,759
HFX_RS12475,692,83,196,296,254,224
HFX_RS12480,5790,2519,3195,4433,3578,3103
HFX_RS12485,10929,5581,12326,14461,12856,11850
HFX_RS12490,23376,8812,44585,51967,36949,35185
HFX_RS12495,336,480,455,508,455,482
HFX_RS12500,646,443,437,502,495,488
HFX_RS12505,1579,1548,1270,1354,1133,1190
HFX_RS12510,1085,425,609,655,617,626
HFX_RS12515,31937,6501,22482,27487,24732,20801
HFX_RS12520,1844,2623,2611,2904,2033,2080
HFX_RS12525,6806,1485,8742,11416,9765,8832
HFX_RS12530,1641,653,963,1161,998,886
HFX_RS12535,755,119,1230,1660,1615,1348
HFX_RS12540,177293,59366,214689,245991,199566,168024
HFX_RS12545,2913,2166,1936,2595,2274,2040
HFX_RS12550,705,529,615,695,681,557
HFX_RS12555,134716,39722,167904,189329,155970,124936
HFX_RS12560,62,40,69,76,71,47
HFX_RS12565,3752,582,2317,2519,2251,1787
HFX_RS12570,53,20,37,58,34,26
HFX_RS12575,6864,1282,8670,8938,7797,6284
HFX_RS12580,16865,3578,18651,19771,17321,14366
HFX_RS12585,241,5,69,101,84,89
HFX_RS12590,617,373,470,520,465,430
HFX_RS12595,575,133,363,440,409,323
HFX_RS12600,145,44,92,112,96,107
HFX_RS12605,937,126,490,459,393,452
HFX_RS12610,7009,1875,3610,3990,3573,3530
HFX_RS12615,90032,32965,68562,76621,66281,62853
HFX_RS19730,3098,1102,1913,2295,1990,2018
HFX_RS12620,3010,3606,2503,2867,2254,2122
HFX_RS12625,980,585,518,613,501,487
HFX_RS12630,837,2031,1062,1463,1218,962
HFX_RS12635,4881,7191,5089,7105,5748,4343
HFX_RS12640,290,382,142,308,192,165
HFX_RS12645,769,228,533,609,458,523
HFX_RS12650,703,633,695,753,606,598
HFX_RS12655,23241,20839,2047,2016,1808,2138
HFX_RS12660,23266,20591,13036,18491,14297,14372
HFX_RS12665,34917,6485,14086,14991,14964,13485
HFX_RS12670,28,20,28,24,17,31
HFX_RS12675,40894,27079,34016,41409,35046,34005
HFX_RS12680,1800,823,903,1076,1037,988
HFX_RS12685,3060,4459,2663,3209,2719,2529
HFX_RS12690,3494,1634,3316,4395,3562,3247
HFX_RS12695,2319,335,1259,1604,1467,1484
HFX_RS12700,363,1543,215,304,203,201
HFX_RS12705,9277,57902,8354,9678,8220,7533
HFX_RS12710,6319,34620,5151,6136,4725,4571
HFX_RS12715,6678,35479,4961,5798,5084,4501
HFX_RS12720,7697,36165,5135,5880,5084,4840
HFX_RS12730,345,156,228,375,296,264
HFX_RS12735,3754,2772,3330,3841,3104,3033
HFX_RS12740,1151,282,548,591,649,551
HFX_RS12750,4040,245,2092,1994,2148,2074
HFX_RS19735,7819,1976,5903,10468,7869,8053
HFX_RS19185,9438,2227,7053,12890,9766,10094
HFX_RS19190,5391,2591,3999,7044,4934,5220
HFX_RS12765,2303,756,2317,3651,2884,2711
HFX_RS12770,3564,806,3625,4948,4128,3903
HFX_RS12775,7895,1019,6447,9326,7665,7569
HFX_RS12780,34731,3060,23358,36054,28684,28468
HFX_RS12785,13671,1670,10167,12481,11357,10803
HFX_RS12790,83322,5991,73472,82591,69108,66896
HFX_RS12795,1609,102,878,1036,922,845
HFX_RS12800,390,55,183,221,175,173
HFX_RS12805,506,476,267,410,301,335
HFX_RS12810,158,68,101,193,155,163
HFX_RS12815,17485,3067,11164,14157,12160,11328
HFX_RS12820,9557,283,3013,3683,3357,3564
HFX_RS12825,26290,2426,29205,33503,28313,29392
HFX_RS20310,233,29,183,242,227,214
HFX_RS20315,28,4,24,19,9,11
HFX_RS12835,11001,433,10100,17062,14509,13807
HFX_RS12840,39223,2209,30218,32002,28120,28496
HFX_RS12845,5858,431,5107,5021,4757,4572
HFX_RS12850,11791,1910,4904,5736,5331,5195
HFX_RS12855,6597,2971,7558,9234,8682,7325
HFX_RS12860,2209,101,804,937,762,820
HFX_RS12865,598,100,247,271,290,274
HFX_RS12870,771,615,611,769,642,666
HFX_RS12875,234,129,153,154,154,144
HFX_RS12880,9345,2684,6011,6849,7059,5704
HFX_RS12885,13922,1194,27686,31026,27520,26356
HFX_RS12890,2249,230,5331,6056,5441,5263
HFX_RS12895,2369,170,806,1297,1245,1260
HFX_RS12900,4661,544,5485,8090,7392,6827
HFX_RS12905,5538,916,8022,11627,10219,9187
HFX_RS12910,4731,519,4220,4831,4142,4114
HFX_RS12915,7247,1356,7726,8879,7915,7412
HFX_RS12920,2725,927,4743,7101,5561,4867
HFX_RS12925,4150,1520,8209,12044,8983,8357
HFX_RS12930,41338,11335,45815,60052,47703,47813
HFX_RS20320,4941,816,4305,4660,4502,4603
HFX_RS12935,20193,4275,26735,30513,26841,24761
HFX_RS20325,1365,139,2297,3136,2605,2500
HFX_RS19740,95,16,53,80,54,104
HFX_RS12950,1407,409,1937,2235,1839,1936
HFX_RS12955,6307,672,3831,6991,5326,4943
HFX_RS12960,520,167,245,345,278,291
HFX_RS12965,1501,1551,885,1378,1149,1156
HFX_RS12970,730,623,540,859,798,789
HFX_RS12975,6793,10862,6099,7489,6792,5923
HFX_RS12980,1629,1437,2812,3475,2589,2496
HFX_RS12985,556,208,389,430,360,353
HFX_RS12990,940,463,527,617,521,554
HFX_RS12995,2093,2858,2099,2635,1990,2026
HFX_RS13000,2188,1614,1802,2239,1838,1684
HFX_RS13005,1163,879,886,1202,1035,998
HFX_RS13010,2539,4868,2878,3175,2764,2623
HFX_RS13015,1292,535,491,506,413,543
HFX_RS13020,11137,5576,4799,4987,4603,4746
HFX_RS13025,988,336,582,629,635,547
HFX_RS13030,1997,1052,1405,1655,1272,1264
HFX_RS13035,4751,1861,2418,2714,2582,2655
HFX_RS13040,1380,1816,1234,1548,1352,1265
HFX_RS13045,1024,784,807,1070,979,745
HFX_RS13050,18212,4634,19164,25494,21469,17813
HFX_RS13055,1027,1160,749,1149,927,880
HFX_RS13060,2343,3848,2728,4106,2862,2575
HFX_RS13065,139749,37932,49275,101402,70050,88176
HFX_RS13070,3432,2987,2172,2498,2296,2094
HFX_RS13075,5447,1190,2551,2812,2811,2932
HFX_RS13080,560,362,232,301,262,272
HFX_RS13085,6264,2982,2098,4416,4456,3860
HFX_RS13090,1044,1166,793,1084,877,837
HFX_RS13095,1315,540,799,720,471,711
HFX_RS13100,3051,1159,1625,1594,1308,1347
HFX_RS13105,22,12,23,25,25,25
HFX_RS13110,432,256,290,379,305,294
HFX_RS13115,580,607,544,603,518,502
HFX_RS13120,282,133,167,206,201,191
HFX_RS13125,17351,53159,13647,22989,17193,15303
HFX_RS13130,11159,5089,3570,5821,5760,4949
HFX_RS19200,335,141,114,143,134,121
HFX_RS13135,5127,2961,3807,3839,3342,3530
HFX_RS13140,2218,3571,1948,2853,2486,2002
HFX_RS13145,2127,3031,1739,2230,2161,1732
HFX_RS13150,96284,23868,50780,80258,72063,68291
HFX_RS13155,20352,26780,14873,18265,17624,15833
HFX_RS13160,4936,10128,4784,5423,5030,4537
HFX_RS13165,266,104,129,157,134,120
HFX_RS13170,1455,2213,831,1054,865,903
HFX_RS13175,1445,383,859,999,905,855
HFX_RS13180,518,56,460,593,564,487
HFX_RS13185,276,140,130,184,166,166
HFX_RS13190,59,41,38,26,28,30
HFX_RS13195,1408,1110,996,1057,1070,1111
HFX_RS13200,7578,7276,5775,5778,5358,5242
HFX_RS13205,2510,2235,1954,1997,1805,1858
HFX_RS13210,8313,4932,5185,7045,6527,5591
HFX_RS13215,4800,2139,2784,4831,4405,3506
HFX_RS13220,16656,19874,13700,15065,12866,13012
HFX_RS13225,6898,916,1664,1550,1571,2086
HFX_RS20075,5839,1583,4172,5610,4582,4312
HFX_RS13230,6471,3035,3191,3417,3746,3442
HFX_RS13235,2047,1200,1125,1351,1195,1249
HFX_RS13240,2411,2248,1368,1794,1559,1487
HFX_RS13245,23650,12080,12819,13879,12961,13139
HFX_RS13250,987,2388,975,1455,1181,950
HFX_RS13255,178904,143860,145872,176938,143803,142087
HFX_RS13260,2095,1850,1071,1469,1376,1175
HFX_RS13265,2179,1073,1296,1376,1207,1263
HFX_RS13270,7458,1088,2363,2810,2713,2855
HFX_RS13275,1182,800,848,980,810,805
HFX_RS13280,1740,1753,1590,1534,1301,1453
HFX_RS13285,1399,1505,1330,1528,1261,1231
HFX_RS13290,1103,1214,1175,1221,1193,991
HFX_RS13295,32039,25112,13554,24071,21007,18099
HFX_RS13300,1304,1204,1187,1922,1418,1246
HFX_RS13305,3079,6893,3146,4062,3524,3130
HFX_RS13310,1239,517,564,523,586,580
HFX_RS13315,374,138,154,111,150,153
HFX_RS13320,296,163,212,191,185,190
HFX_RS13325,2407,2329,1724,1837,1623,1551
HFX_RS13330,1751,1907,1307,1417,1260,1204
HFX_RS13335,1115,600,630,787,669,553
HFX_RS13340,4744,5375,2715,3828,3625,3542
HFX_RS13345,2690,1051,1458,1145,1127,1163
HFX_RS13350,2405,923,1093,1029,950,923
HFX_RS13355,1285,360,1047,1562,1184,993
HFX_RS13360,361,154,208,263,262,203
HFX_RS13365,1288,337,703,827,773,650
HFX_RS13370,294,121,128,165,156,150
HFX_RS13375,3040,832,1467,1487,1659,1345
HFX_RS13380,2172,2232,1376,1821,1538,1508
HFX_RS13385,1271,333,747,764,804,701
HFX_RS13390,649,674,561,645,628,555
HFX_RS13395,9554,5336,7494,7669,7328,6709
HFX_RS13400,1161,420,916,1061,907,916
HFX_RS13405,3465,4408,3268,3704,2797,2853
HFX_RS13410,1276,305,748,877,792,669
HFX_RS13415,4088,3518,3769,4767,4175,3746
HFX_RS13420,2350,812,1238,1538,1393,1256
HFX_RS13425,15538,18543,15052,18196,16159,14652
HFX_RS13430,1889,1345,3682,3841,2827,3186
HFX_RS13435,5932,1257,5287,6839,6600,6427
HFX_RS13440,3470,2862,2267,2369,2150,2115
HFX_RS13445,5539,3549,5158,5700,4371,4534
HFX_RS13450,21378,24315,14422,16406,14785,14189
HFX_RS20080,1835,402,575,624,696,810
HFX_RS13455,4758,1828,3414,3689,3172,3196
HFX_RS13460,172,104,93,139,108,111
HFX_RS13465,6551,3536,3959,4312,4484,3889
HFX_RS20085,48,40,9,33,32,20
HFX_RS13470,675,312,314,402,369,360
HFX_RS13475,42,19,27,36,27,22
HFX_RS13480,147,56,81,92,102,83
HFX_RS13485,194,46,109,167,138,127
HFX_RS13490,15849,23031,10817,11669,9630,9807
HFX_RS13495,390,237,227,227,178,147
HFX_RS13500,1968,1703,1259,1436,1223,1261
HFX_RS13505,86,50,58,97,79,68
HFX_RS13510,142,132,168,239,218,159
HFX_RS13515,874,1314,840,940,754,730
HFX_RS13520,799,397,663,618,506,523
HFX_RS13525,8943,7158,1134,1167,1158,1225
HFX_RS13530,58363,61938,49945,62932,56186,46378
HFX_RS13535,10669,11336,8503,11240,10747,8242
HFX_RS13540,12307,15844,10694,13815,11869,9752
HFX_RS13545,866,1221,814,1090,1141,777
HFX_RS13550,6367,8322,5266,6469,5953,5214
HFX_RS13555,16121,23109,11758,17911,14582,14355
HFX_RS13560,14964,15041,12551,13673,12252,11619
HFX_RS13565,12059,10063,7070,10552,9716,8910
HFX_RS13570,4024,2875,2854,3667,3532,2835
HFX_RS20090,2866,1934,1942,2365,2385,2053
HFX_RS13575,3241,979,1912,2200,2217,1970
HFX_RS13580,2005,764,1804,1916,1683,1504
HFX_RS13585,1400,1073,966,961,878,971
HFX_RS13590,1352,1465,1273,1337,1121,996
HFX_RS13595,459,174,217,262,265,270
HFX_RS13600,573,156,193,256,259,243
HFX_RS13605,8980,2776,4215,4258,4095,4226
HFX_RS13610,138,79,62,84,81,71
HFX_RS13615,374,202,248,435,306,308
HFX_RS13620,1645,262,1485,2273,1767,1527
HFX_RS13625,2441,352,1173,1380,1399,1479
HFX_RS13630,547,247,466,660,502,526
HFX_RS13635,4847,2654,6707,8894,7056,6217
HFX_RS13640,580,322,818,1124,957,785
HFX_RS13645,650,148,163,382,298,328
HFX_RS13650,620,488,376,719,505,554
HFX_RS13655,10162,2169,2655,3105,2938,3163
HFX_RS13660,9054,2256,2220,4482,3821,3677
HFX_RS13665,5350,5494,4144,4052,3492,3689
HFX_RS13670,1405,773,979,965,1041,891
HFX_RS13675,4675,3536,2640,2951,2898,2710
HFX_RS13680,283,117,65,160,154,138
HFX_RS13685,1157,822,320,374,292,335
HFX_RS13690,1239,277,407,672,574,554
HFX_RS13695,4074,859,1791,2318,2105,2067
HFX_RS13700,663,992,460,522,478,454
HFX_RS13705,41048,31804,41401,48823,40605,36379
HFX_RS20095,5538,3523,5718,6756,5930,4937
HFX_RS13710,2093,1396,1799,2179,1680,1758
HFX_RS13715,5356,5983,5052,5754,4642,4768
HFX_RS13720,100,93,131,148,123,119
HFX_RS13725,403,680,547,759,694,653
HFX_RS13730,42549,35848,38401,45558,39823,34524
HFX_RS13735,2508,1848,2338,2502,1760,1642
HFX_RS13740,10844,2449,4575,5942,5626,5219
HFX_RS13745,2649,521,770,1022,845,972
HFX_RS13750,4811,3133,4477,6645,5659,5137
HFX_RS13755,4325,11721,4999,5351,4126,4344
HFX_RS13760,1376,3842,1632,1848,1526,1404
HFX_RS13765,993,999,661,916,806,680
HFX_RS13770,6955,2629,3834,4427,4056,3871
HFX_RS13775,861,628,592,1120,777,789
HFX_RS13780,6268,2160,3068,3461,3570,3446
HFX_RS13785,1960,4547,2374,2935,2511,2128
HFX_RS13790,966,2317,920,1202,1034,930
HFX_RS13795,21588,35022,13885,19094,17581,15986
HFX_RS13800,6141,2977,3659,5080,4167,3936
HFX_RS13805,5673,2959,3385,3973,3710,3430
HFX_RS13810,1121,793,933,1091,933,963
HFX_RS13815,4975,5860,3471,4275,4002,3573
HFX_RS13820,15375,5008,12965,17129,14879,12010
HFX_RS13825,12527,3552,12092,14558,13786,10906
HFX_RS13830,1073,291,740,853,823,787
HFX_RS13835,547,440,439,607,564,498
HFX_RS13840,1856,785,1188,1331,1164,1108
HFX_RS13845,11351,9317,7057,8635,7025,6768
HFX_RS13850,53980,8178,59827,66194,57505,50435
HFX_RS13855,47862,10522,46777,49296,49598,40071
HFX_RS13860,37269,7836,45016,48673,45822,36067
HFX_RS13865,38942,5556,47299,47630,43714,37195
HFX_RS13870,5405,540,6996,7703,6570,5612
HFX_RS13875,587,92,119,202,245,200
HFX_RS13880,2766,731,1510,1503,1481,1336
HFX_RS13885,5273,1860,2248,2523,2357,2216
HFX_RS20100,2778,631,1196,1626,1448,1289
HFX_RS13890,2533,750,1017,1372,1252,978
HFX_RS13895,19216,9527,11366,12323,10696,10664
HFX_RS13900,2175,907,1083,1418,1133,1132
HFX_RS13905,2672,5027,3451,4253,3659,3195
HFX_RS13910,2182,2302,2934,3937,2991,2839
HFX_RS13915,1286,1121,1575,1996,1609,1535
HFX_RS13920,1628,1388,1630,1913,1781,1593
HFX_RS13925,1499,1012,755,1037,943,866
HFX_RS13930,1075,433,675,955,761,701
HFX_RS13935,2779,1401,1583,1855,1546,1545
HFX_RS13940,12000,545,5743,3801,3397,2725
HFX_RS20105,5167,3518,4390,6036,5248,5125
HFX_RS13945,1475,1990,1515,1751,1472,1430
HFX_RS13950,654,145,531,530,473,391
HFX_RS13955,12904,19773,8647,10923,9745,9747
HFX_RS13960,1960,659,909,1185,1160,1183
HFX_RS13965,1544,770,1001,998,1026,981
HFX_RS14885,955535,553875,532033,933085,931654,725436
HFX_RS13970,10420,6913,5556,6922,5987,5646
HFX_RS13975,3721,5717,3654,4424,4338,3252
HFX_RS13980,152,101,143,166,164,138
HFX_RS13985,3533,1563,1978,1961,1769,1817
HFX_RS13990,16932,6853,7744,7758,7464,7439
HFX_RS13995,1725,682,1097,1330,1235,1100
HFX_RS14000,2029,1402,877,1050,1036,977
HFX_RS14005,12111,5790,6622,6803,6149,5846
HFX_RS14010,2200,769,874,1082,1008,928
HFX_RS14015,2742,1051,1381,1751,1367,1598
HFX_RS14020,734,1471,770,895,830,739
HFX_RS14025,1425,1541,1079,1285,1279,1128
HFX_RS14030,3470,6530,3264,4301,3762,3281
HFX_RS14035,1189,802,817,930,884,782
HFX_RS14040,1402,2744,1106,1470,1140,961
HFX_RS14045,1571,778,723,876,906,642
HFX_RS14050,2938,1510,1516,1583,1461,1476
HFX_RS14055,5105,1164,4080,4716,4497,3958
HFX_RS14060,3907,1011,3029,3505,3785,2916
HFX_RS14065,6443,10183,5979,7259,6329,5511
HFX_RS14070,1691,2665,957,1239,1121,1022
HFX_RS14075,2631,3257,1877,2040,2021,1796
HFX_RS14080,13861,29165,10322,14311,12955,11580
HFX_RS14085,68,32,28,46,29,21
HFX_RS14090,557,507,428,634,578,492
HFX_RS14095,5402,5240,4219,5392,5058,4396
HFX_RS14100,7507,14813,7228,9006,8464,7240
HFX_RS14105,25560,34579,19745,28244,26822,21244
HFX_RS14110,3285,3009,3501,3761,3096,3262
HFX_RS14115,634,236,201,279,250,265
HFX_RS14120,415,287,228,223,255,246
HFX_RS14125,332,292,277,362,328,299
HFX_RS14130,436,341,186,299,268,221
HFX_RS14135,351,924,351,511,375,383
HFX_RS14140,281,351,199,248,190,206
HFX_RS14145,183,302,150,190,144,161
HFX_RS14150,624,976,303,443,388,349
HFX_RS14155,47783,31474,32371,46001,40703,32576
HFX_RS14165,3788,7154,3578,5722,4670,4185
HFX_RS14170,521,208,295,468,401,310
HFX_RS14175,823,953,502,684,635,640
HFX_RS14180,1224,808,640,729,680,672
HFX_RS14185,374,190,184,211,167,186
HFX_RS14190,77,52,63,63,57,58
HFX_RS14195,159,104,81,95,69,64
HFX_RS14200,179,77,85,70,85,81
HFX_RS14205,718,446,418,473,366,447
HFX_RS14210,358,200,189,228,145,157
HFX_RS14215,111,92,78,82,63,72
HFX_RS14220,317,458,415,546,494,406
HFX_RS14225,179,111,117,142,119,84
HFX_RS14230,117,67,63,64,57,58
HFX_RS14235,909,3321,1817,1989,1459,1350
HFX_RS14240,945,2232,1351,1614,1250,1199
HFX_RS14245,744,335,525,588,565,449
HFX_RS14250,3886,1298,1759,2267,2169,1978
HFX_RS14255,319,67,109,125,125,116
HFX_RS14260,1678,935,1026,1298,1188,1032
HFX_RS14265,4561,9773,6312,7676,5907,5194
HFX_RS14270,5496,13631,8177,10334,7902,6493
HFX_RS14275,5410,14675,7678,9403,7121,6388
HFX_RS19745,31,65,26,28,25,24
HFX_RS14280,3548,858,4188,5281,4648,3791
HFX_RS14285,4662,1719,2892,3716,3273,3245
HFX_RS14290,941,559,1041,1364,1238,1087
HFX_RS14295,445,290,298,320,297,274
HFX_RS14300,327,383,206,295,246,236
HFX_RS14305,228,258,139,162,127,156
HFX_RS14310,175,133,152,155,125,131
HFX_RS14315,156,130,142,175,123,116
HFX_RS14320,271,168,163,173,178,148
HFX_RS14325,589,447,399,591,433,449
HFX_RS14330,9494,3422,4889,4384,3963,3460
HFX_RS14335,9051,870,4766,3239,3109,2516
HFX_RS14340,75948,4777,41124,24073,23160,18031
HFX_RS14345,975,151,530,471,412,393
HFX_RS14350,9099,17174,6617,9494,8587,7685
HFX_RS14355,5367,6918,4478,5831,4783,4791
HFX_RS14360,382,100,102,145,160,129
HFX_RS14365,44,50,11,16,20,11
HFX_RS14370,2807,21709,7140,1700,931,797
HFX_RS14380,9138,72433,19796,6164,4319,3213
HFX_RS14385,3556,1933,2477,4116,3345,2686
HFX_RS14390,3431,1698,2557,4460,3864,3001
HFX_RS14395,6402,3665,5160,5727,4485,4584
HFX_RS14400,587,381,326,360,376,314
HFX_RS14405,26939,43125,25824,31233,25570,23509
HFX_RS14410,6954,4288,6324,10880,8440,6128
HFX_RS14415,17121,23673,15856,18389,16529,14888
HFX_RS14420,12811,19276,12672,14423,13146,11749
HFX_RS14425,741,559,446,464,359,433
HFX_RS14430,1342,658,726,818,767,694
HFX_RS14435,651,190,351,372,393,380
HFX_RS14440,7181,8011,6196,6329,5275,5361
HFX_RS14445,1483,2069,1302,1588,1446,1273
HFX_RS14450,128,35,49,74,68,66
HFX_RS14455,2134,784,1071,1391,1106,1055
HFX_RS14460,466,150,278,311,262,327
HFX_RS14465,6546,8806,5844,7029,6524,5717
HFX_RS14470,11151,7754,8664,9755,9012,8342
HFX_RS14475,54969,24415,54771,59081,49673,47000
HFX_RS14480,33633,15737,35309,36052,30704,30215
HFX_RS14485,78020,37450,79154,82499,69340,65134
HFX_RS14490,84756,45194,78760,80385,68566,67865
HFX_RS14495,379,120,131,172,169,180
HFX_RS14500,3275,1669,1573,1991,1980,1747
HFX_RS14505,3224,1854,2050,2812,2552,2227
HFX_RS14510,2497,1390,1682,1997,1947,1761
HFX_RS14515,25294,20165,13390,13599,12955,12296
HFX_RS14520,5058,1608,3929,4510,4551,3952
HFX_RS14525,18621,9596,11058,10684,10100,9992
HFX_RS14530,29892,6249,14357,16536,14301,14537
HFX_RS14535,3918,1330,2267,2954,2316,2488
HFX_RS14540,7384,3672,5266,6270,5088,4968
HFX_RS14545,828,173,427,607,495,516
HFX_RS14550,291,154,136,215,206,204
HFX_RS14555,1132,623,713,688,639,600
HFX_RS14560,280,209,87,101,126,102
HFX_RS14565,88,42,16,30,18,33
HFX_RS14570,3071,1136,1201,1236,1210,1106
HFX_RS14575,250,98,88,100,96,74
HFX_RS14580,2855,7639,2998,3419,2473,2856
HFX_RS14585,1579,2017,949,1289,1147,1090
HFX_RS14590,14161,34076,13000,17162,14066,12470
HFX_RS14595,2103,4386,1851,2254,1966,1831
HFX_RS14600,11033,22612,8325,9082,7899,7341
HFX_RS14605,4638,1375,1663,2091,2016,1876
HFX_RS14610,3454,2215,2388,3092,2659,2601
HFX_RS14615,1436,1459,1027,1313,1239,1043
HFX_RS14620,2226,1755,1239,1390,1418,1337
HFX_RS14625,1428,674,838,1192,1052,877
HFX_RS14630,2440,1582,1251,1369,1439,1275
HFX_RS14635,5776,12053,5323,6626,6069,5118
HFX_RS14640,803,541,514,584,526,505
HFX_RS14645,643,605,422,507,452,405
HFX_RS14650,2852,1582,1343,1554,1549,1426
HFX_RS14655,11318,4257,3391,3325,3548,3703
HFX_RS14660,2373,683,1049,1435,1325,1299
HFX_RS14665,11608,4543,7024,9448,8157,7384
HFX_RS14770,131741,133280,88177,138536,118338,112312
HFX_RS14775,3896,5074,3956,4439,3759,3648
HFX_RS14780,1558,330,542,480,473,528
HFX_RS14785,7053,487,2326,1599,1789,1888
HFX_RS14790,7822,657,2264,1762,1904,2090
HFX_RS14795,566,587,429,450,373,402
HFX_RS14800,3821,1196,1826,2042,1567,1556
HFX_RS14805,16400,14454,11749,12961,11848,11089
HFX_RS14810,2907,2692,2417,2513,2159,2060
HFX_RS14815,13962,12719,4753,4849,4538,4642
HFX_RS14820,20622,16539,6215,6941,6762,6766
HFX_RS14825,1153,703,428,582,511,427
